status_id,status_message,link_name,status_type,status_link,status_published,num_likes,num_comments,num_shares
124462251040725_921870824633193,"b'The Hatter awaits you, the white rabbit and Alice too. \nBring your tweedledee to your tweedledum and try to beat the queue. \nAssemble 10 friends to fill your tea-party table, \nUnlimited drinks, 3 course meals and Cheshire Cat\xe2\x80\x99s smiles will all be available. \n\n\xe2\x9c\xa4 1st ticket release - THIS WEDNESDAY at 10am (can only buy a whole table/10 tickets during this release). \n\nPlease allow ONE person to buy all 10 tickets. You will need to provide the name, access number (if purchasing access ticket), email, phone number and dietary requirements of each person you are buying the ticket for. You may choose to use the QPAY application to assist in collecting payments between attendees.\n\n*Please note that this is an 18+ only event\n\nLESS THAN 2 DATS UNITL TICKETS ARE AVAILABLE!\n\n\xe2\x9d\x88 SUBS presents 2017 Business Ball: Through the Looking Glass \xe2\x9d\x88'",,video,https://www.facebook.com/SydneyUniversityBusinessSociety/videos/921870824633193/,2017-09-25 02:29:15,8,1,0
124462251040725_921447818008827,"b'The future is the present, which will soon be the past,\nThe 19th of October is almost here at last.\n\nTicket prices and ticket release dates for SUBS BALL 2017  are out! \n\n\xe2\x9c\xa4 1st ticket release - THIS WEDNESDAY at 10am (can only buy a whole table/10 tickets during this release) \n\xe2\x9c\xa4 2nd ticket release - 10am Friday the 29th of September (all ticket quantities may be purchased during this release) \n\nEVERY ticket purchased unlocks: \n\xe2\x9c\xa4 5 HOURS of unlimited beverages (sparkling, wine, beer and more) \n\xe2\x9c\xa4 An exquisite three course meal \n\xe2\x9c\xa4 Access to the Centennial and Skyline Room for complimentary pre drinks and sunset photos above the racecourse, with city skyline views.\n\xe2\x9c\xa4 Entry into the Royal Randwick Ballroom with an open terrace overlooking the Racecourse.\n\xe2\x9c\xa4 Photo booths, flower walls, and more magical entertainment \n\xe2\x9c\xa4 A huge DF, greased and ready to be boogied on \n\nSo come get your tickets, they\xe2\x80\x99re sure to fly fast,\nAnd come peer through the SUBS Looking Glass.'",b'SUBS x GT present: Through the Looking Glass (2017 Business Ball)',event,https://www.facebook.com/events/504814446529327/,2017-09-24 05:06:39,6,0,0
124462251040725_265084867335280,"b""Do YOU love the Amazing Race? Are YOU ready for the ultimate challenge? WELL SUBS and SU Unimates has a treat for you! \n\nGet ready to form a group of 5-7 people and complete tasks around Sydney. Let your competitive run wild, versing other groups whilst exploring QVB, Town Hall, Royal Botanic Garden, Opera House, The Rocks, Glebe, Newtown, Chinatown, Westfield,  the fish markets and many more of Sydney's sites. and OF COURSE there are many prizes waiting to be won. \n\nEvent Details: \nPlease Arrive at Fisher Library at 9AM for a briefing of how the event will be organised. The event will end at Mrs. Macquarie's Chair, Royal Botanic Gardens, 3:30PM \n\nPrice:\nUnimate members: Free \nAccess Card Holders: $1 \nNon-Access: $3 \nThis will be paid on the day in cash \n\nThings to bring: \n- Money \n- Comfortable Shoes \n- Snacks \n- Phones \n- Selfie Stick (can be useful) \n\nPrizes: \n1st - Event Cinema Voucher\n2nd - Bondi Pizza Voucher \n3rd - USYD Notebook \n\nSO SIGN UP NOW! WHAT ARE YOU WAITNG FOR?\nhttps://docs.google.com/forms/d/1cGT4ktk2Y_9BIX-BcG0Jat-f9qeqFTVE6URNc0JfjXE/viewform?edit_requested=true""",b'SUBS X SU Unimates Presents: The Amazing Race',event,https://www.facebook.com/events/265084867335280/,2017-09-24 04:12:58,3,0,0
124462251040725_920936971393245,"b'Hi everyone!\n\nSUBS has partnered with Trademax Capital to present you with a LIVE opportunity to trade in forex and commodities. Trademax has kindly provided support with their trading professionals to guide you on your journey to make some quick cash. \n\nPrizes include an iPhone X, cash prizes and gift cards, PLUS you get to keep all the profits you make over the month!\n\nClick below to find out more:\n\nSUBS X Trademax Capital Presents: Forex Live Trading Comp'",,status,,2017-09-23 03:10:05,11,0,0
124462251040725_919862068167402,"b'The Students\xe2\x80\x99 Representative Council (SRC) is the peak representative body for over 35,000 undergraduate students at the University of Sydney, providing a range of services to assist, defend and advance our interests. \n\nToday is the last day to cast your vote for the 2017 SRC Elections - be sure to have YOUR say in YOUR student association!\n\nVoting is open to all students at the following venues:\nFisher: 8:45am \xe2\x80\x93 5.15pm\nJane Foss Russell: 8:45am \xe2\x80\x93 5.15pm\nManning: 10:45am \xe2\x80\x93 3.15pm\nCumberland: 9:45am \xe2\x80\x93 2.15pm\nSCA: 9:45am \xe2\x80\x93 2.15pm\n\nFind out more about the awesome work of the SRC here:\nhttp://srcusyd.net.au/about-us/'",,photo,https://www.facebook.com/SydneyUniversityBusinessSociety/photos/a.303203206499961.1073741834.124462251040725/919862051500737/?type=3,2017-09-20 21:45:55,11,0,0
124462251040725_1701838969829162,"b""Coming up is another round of basketball with this week's sport being men's basketball! With the women's team coming up with a respectable finish last week, placing just outside the top 3, we want to capitalise on this run of form. We are looking to field two teams of 5 with as many as possible on the bench. Message Maren or Nathan if you're interested in playing this week. See you guys Wednesday morning at SUSAC!""","b""Interfaculty Sport: Men's Basketball""",event,https://www.facebook.com/events/1701838969829162/,2017-09-17 06:05:37,2,0,0
124462251040725_504814446529327,"b""\xe2\x9c\xa4 SOLD OUT \xe2\x9c\xa4\n\nThe future is the present, which will soon be the past,\nThe 19th of October is almost here at last.\nSo come get your tickets, they\xe2\x80\x99re sure to fly fast,\nAnd come peer through the SUBS Looking Glass.\n\nThe less adventurous few will lay asleep in beds,\nAs The Red Queen yells \xe2\x80\x9coff with their heads!\xe2\x80\x9d\nWill you be there to rise up and answer the call?\nAssemble at Randwick for the marvellous SUBS Ball\n\nThe hatter will be there and the white rabbit too\nTonight\xe2\x80\x99s the night to break your curfew.\nThe tea party is awaiting, so don\xe2\x80\x99t be late...\nTime keeps ticking, and we\xe2\x80\x99ll be sure to fascinate. \n\nSUBS presents the 2017 University of Sydney Business Ball: Through the Looking Glass\n\n\xe2\x99\x9a \xe2\x99\x9a \xe2\x99\x9a \n\nDate: Thursday 19th October, 6:30pm to 11:30pm \nLocation: Royal Randwick Racecourse Ballroom\nTable size: 10 people per table\n\nTo ensure tables and seating arrangements, the first release of tickets will only allow the purchase of a whole table (10 tickets). There will be a cap on the number of tables sold during this release so be ready to purchase! Please allow one person to make the order; you may choose to use the QPAY application to assist in collecting payments between attendees. Tickets may be purchased individually or in smaller groups during the second release. \n\nTicket release date: \n\xe2\x9c\xa4 1st Release - 10am Wednesday the 27th of September (can only buy a whole table/10 tickets during this release) \n\xe2\x9c\xa4 2nd Release - 10am Friday the 29th of September (all ticket quantities may be purchased during this release) \n\nTicket price: \nAccess - $129 + bf\nNon-access - $135 + bf\n\nEVERY ticket purchased unlocks: \n\xe2\x9c\xa4 Access to the Centennial and Skyline Room for complimentary pre drinks and sunset photos above the racecourse, with city skyline views.\n\xe2\x9c\xa4 Entry into the Royal Randwick Ballroom with an open terrace overlooking the racecourse.\n\xe2\x9c\xa4 5 HOURS of unlimited beverages (sparkling, wine, beer and more) \n\xe2\x9c\xa4 An exquisite three course meal \n\xe2\x9c\xa4 Photo booths, flower walls, and more magical entertainment \n\xe2\x9c\xa4 A huge DF, greased and ready to be boogied on \n\n\xe2\x99\x9a \xe2\x99\x9a \xe2\x99\x9a \n\nPhotography/Videography: House of Cameo (houseofcameo.com)\nDress Code: Formal/Black-Tie\n\nSo you bring the Hare, Tweedle dum and the Mad Hatters,\nAnd we'll supply the drinks... we all know what really matters.\n\n\n\xe2\x99\x9a \xe2\x99\x9a \xe2\x99\x9a \n\n\xe2\x80\x9cYou\xe2\x80\x99re entirely bonkers. But I\xe2\x80\x99ll tell you a secret, all the best people are.\xe2\x80\x9d - Alice in Wonderland\n\n\xe2\x99\x9a \xe2\x99\x9a \xe2\x99\x9a\n\nPlease note that this is an 18+ only event. SUBS supports the responsible service of alcohol. \n\nIf you have any questions, feel free to message the SUBS page\n\n\xe2\x99\xa5 SUBS""",b'SUBS x GT present: Through the Looking Glass (2017 Business Ball)',event,https://www.facebook.com/events/504814446529327/,2017-09-15 06:08:12,9,0,0
124462251040725_915436728609936,b'19.10.2017\ntinyurl.com/subsball2017',,photo,https://www.facebook.com/SydneyUniversityBusinessSociety/photos/a.166658686821081.1073741825.124462251040725/915435715276704/?type=3,2017-09-12 04:00:00,133,92,29
124462251040725_1981046932143396,"b""This week's interfaculty sport is women's basketball! After being ejected early from badminton in the quarters last week, SUBS plans to bounce back with a win. We are looking for one team this week consisting of a starting 5 with as many as possible on the bench. So if you can knock down stepback fadeaway threes or have watched any of the High School Musical movies, travel down to SUSAC on Wednesday morning. Message Maren or Nathan if you're interested in playing the better version of netball or if you want more bad basketball puns.""","b""Interfaculty Sport: Women's Basketball""",event,https://www.facebook.com/events/1981046932143396/,2017-09-10 06:28:23,5,0,0
124462251040725_912964198857189,"b'For all business students looking to pursue a career in the financial services industry, UNIT invites you to attend the CFA Information Evening on Wednesday September 13 in New Law SR028 at 6pm.\n\nThe CFA program is considered to be the gold standard within the financial services and investment management industry and is the largest global association of investment professionals.\n\nThis is a highly valuable opportunity not to be missed, please attend to have all your questions answered about the finance and banking field, in addition to finding out how the program can help you progress your career.'",b'UNIT l CFA Information Evening',event,https://www.facebook.com/events/507109269635182/,2017-09-07 05:18:40,3,0,0
124462251040725_912348142252128,"b""Are mid-sems getting YOU down? Do YOU need an extra boost? \nshine+ is Australia's FIRST smart drink that is formulated to ENHANCE MENTAL PERFORMANCE, productivity and health. Using scientifically proven and highly functional ingredients, shine+ enhances memory, motivation, concentration and learning capabilities.\nThe perfect drink to help tackle any mid-sem assessment - drink to think brighter with shine+\nFind out more:\nshinedrink.com""",,photo,https://www.facebook.com/SydneyUniversityBusinessSociety/photos/a.166658686821081.1073741825.124462251040725/912346832252259/?type=3,2017-09-05 23:59:08,11,4,0
